id,dateAdded,dateUpdated,address,categories,primaryCategories,city,claimed,country,cuisines,descriptions.dateSeen,descriptions.sourceURLs,descriptions.value,facebookPageURL,features.key,features.value,hours.day,hours.dept,hours.hour,imageURLs,isClosed,keys,languagesSpoken,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.category,menus.currency,menus.dateSeen,menus.description,menus.name,menus.sourceURLs,name,paymentTypes,phones,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,sic,sourceURLs,twitter,websites,yearOpened
AVwcvAoE_7pvs4fzyYpg,2016-04-26T17:56:17Z,2018-07-19T21:05:19Z,46 Henry St,"Restaurant,Beer and beverages-wholesale and distributors,Vegetarian,Indian restaurants,American restaurants,Indian,Restaurants","Wholesale Trade,Accommodation & Food Services",Brooklyn,,US,"Vegetarian,Indian",,,,http://www.facebook.com/seasons52,,,,,,,,us/ny/brooklyn/46henryst/3004090,,40.699664,-73.99218,http://www.menupages.com/restaurants/asya/menu,1.5,1.5,Drinks,USD,"2016-04-24T00:00:00.000Z,2016-08-22T00:00:00.000Z","coke, diet coke, sprite",Soda,http://www.opentable.com/asya,Asya,AMEX,(718) 858-6700,11201,USD,0,30,NY,,"https://www.allmenus.com/ny/brooklyn/318156-asya/menu/,http://www.menupages.com/restaurants/asya/,http://www.opentable.com/asya,http://www.menupages.com/restaurants/asya/menu,http://www.yellowbook.com/profile/asya_1857809988.html,https://www.allmenus.com/ny/brooklyn/310084-asya/menu/",asya_nyc,http://www.asyany.com/,
AVzA1F4h3D1zeR_xA_iA,2017-06-19T14:49:22Z,2018-07-19T21:05:17Z,115 Lexington Ave,"Indian Restaurant,Restaurant,Vegetarian,Indian",Accommodation & Food Services,New York,,US,"Vegetarian,Indian",,,,,,,,,,"https://cdn4.gbot.me/photos/ko/p3/1353100942/-Postcard_of_Chote_Nawab-20000000005450463-375x500.jpg,https://cdn4.gbot.me/photos/dy/yZ/1359484341/-Postcard_of_Chote_Nawab-20000000005591511-500x375.jpg",,us/ny/newyork/115lexingtonave/1774098570,,40.742497,-73.982421,http://www.menupages.com/restaurants/chote-nawab/menu,7.95,7.95,Vegetarian Starters,USD,"2018-02-04T20:21:37.173Z,2018-04-18T18:10:53.130Z",Potato patties topped with chickpeas and chutnies,Allo Tikka Chaat,https://www.allmenus.com/ny/new-york/311326-chote-nawab/menu/,Chote Nawab,,(212) 679-4603,10016,USD,25,40,NY,,"https://www.trip.com/new-york-city/restaurants/chote-nawab,https://foursquare.com/v/chote-nawab/4fcf82f54fc6ada5874da997/menu,http://www.menupages.com/restaurants/chote-nawab/menu,https://www.allmenus.com/ny/new-york/311326-chote-nawab/menu/,http://www.menupages.com/restaurants/chote-nawab/,https://foursquare.com/v/chote-nawab/4fcf82f54fc6ada5874da997",,"http://www.chotenawabnyc.com,http://www.chotenawabnyc.com/",
AVzA19T-FcQ3k02bBX1q,2017-06-19T14:53:09Z,2018-07-19T21:05:13Z,24 Pell St,"Chinese Restaurant,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Dim Sum,Chinese,Dim Sum Restaurant",Accommodation & Food Services,New York,,US,"Vegetarian,Dim Sum,Chinese",,,,,,,,,,,,us/ny/newyork/24pellst/-314427681,,40.715022,-73.998173,http://www.menupages.com/restaurants/vegetarian-dim-sum-house/menu,10.95,10.95,,USD,"2017-12-01T11:58:27.322Z,2017-11-26T10:26:46.617Z,2017-11-29T11:14:00.284Z,2017-11-25T10:08:16.140Z,2017-11-20T10:26:39.640Z,2017-11-23T10:54:50.329Z,2017-11-28T11:15:04.331Z,2017-11-19T10:18:51.165Z,2017-11-21T10:53:53.098Z,2017-11-22T11:00:49.705Z,2017-11-24T09:27:44.388Z,2017-11-18T11:23:41.737Z,2017-11-16T10:46:35.224Z,2017-11-17T11:22:40.094Z,2017-10-19T02:55:47.599Z,2017-10-04T22:59:03.387Z",,Hot and Spicy Bean Curd With Black Bean Sauce,http://www.menupages.com/restaurants/vegetarian-dim-sum-house/menu,Vegetarian Dim Sum House,,(212) 577-7176,10013,USD,0,25,NY,,"http://www.menupages.com/restaurants/vegetarian-dim-sum-house/,http://www.menupages.com/restaurants/vegetarian-dim-sum-house/menu,https://www.allmenus.com/ny/new-york/308087-vegetarian-dim-sum-house/menu/,https://foursquare.com/v/vegetarian-dim-sum-house/4785ef6ff964a520354d1fe3/menu,https://foursquare.com/v/vegetarian-dim-sum-house/4785ef6ff964a520354d1fe3",,http://vegetariandimsumnyc.com,
AVweTi_9kufWRAb5BxZd,2016-04-19T11:00:41Z,2018-07-19T21:05:04Z,54 7th Ave,"Restaurant,Indian Restaurant,Vegetarian,Indian,Indian Restaurant North Slope",Accommodation & Food Services,Brooklyn,,US,"Vegetarian,Indian",,,,,,,,,,,,us/ny/brooklyn/547thave/-1273478670,,40.6761,-73.974711,http://www.menupages.com/restaurants/tikka-grill-2/menu,8,8,Special Lunch Boxes to Go,USD,2018-01-31T01:18:51.934Z,Two fresh vegetables of the day nan rice and raita,Vegetarian Lunch Box,https://www.allmenus.com/ny/brooklyn/424433-tikka-grill/menu/,Tikka Grill,,(718) 638-6033,11217,,,,NY,,"http://www.menupages.com/restaurants/tikka-grill-2/menu,http://www.menupages.com/restaurants/tikka-grill-2/,https://foursquare.com/v/tikka-grill/54386c27498e0fa6d2022958,https://www.allmenus.com/ny/brooklyn/424433-tikka-grill/menu/",,,
AVwdTaPyIN2L1WUfuZSL,2015-07-16T18:25:44Z,2018-07-19T21:05:03Z,996 Broadway,"Restaurant,Vegetarian,Coffee and Tea",Accommodation & Food Services,Brooklyn,,US,"Vegetarian,Coffee and Tea",,,,,,,,,,,,us/ny/brooklyn/996broadway/1218283040,,40.695939,-73.933909,http://www.menupages.com/restaurants/bloom-cafe/menu,7,7,,USD,"2017-12-11T09:36:46.578Z,2017-11-30T10:55:57.516Z,2018-01-21T10:32:52.883Z,2017-12-14T09:54:33.447Z,2017-12-12T09:26:54.694Z,2017-12-27T09:35:27.331Z,2017-11-19T09:33:41.701Z,2018-01-01T09:16:57.173Z,2017-12-05T09:42:12.789Z,2018-01-04T09:28:41.924Z,2018-05-19T12:39:49.948Z,2017-12-30T09:39:22.598Z,2018-07-15T00:51:53.196Z,2017-10-04T22:59:04.596Z,2018-04-26T12:33:56.615Z,2017-12-15T10:12:37.635Z,2017-12-09T10:09:24.131Z,2017-11-25T09:17:46.093Z,2017-11-27T09:40:54.417Z,2018-07-13T12:48:02.407Z,2017-12-18T08:51:29.578Z,2017-11-21T10:01:41.940Z,2018-01-06T09:44:59.924Z,2017-12-17T08:52:25.194Z,2018-01-14T10:17:19.615Z,2017-11-24T09:10:41.004Z,2018-07-16T02:52:14.287Z,2017-11-28T10:06:59.525Z,2017-12-07T10:15:54.904Z,2017-12-10T10:03:14.260Z,2018-05-09T13:46:37.791Z,2017-12-29T09:19:23.104Z,2017-10-22T05:27:53.585Z,2018-07-15T10:06:30.115Z,2017-12-31T09:36:08.464Z,2018-01-07T09:35:10.463Z,2017-12-24T09:53:27.910Z,2018-05-20T12:35:37.697Z,2017-11-23T10:06:44.640Z,2017-10-19T14:30:01.615Z,2018-04-10T11:50:36.019Z,2018-01-03T09:16:19.316Z,2018-07-12T09:22:11.082Z,2017-12-08T10:15:22.296Z,2017-12-03T09:22:34.217Z,2017-12-23T10:09:26.249Z,2017-12-21T17:01:55.291Z,2017-12-04T09:34:27.349Z,2017-11-18T10:36:44.542Z,2017-12-01T10:22:54.938Z,2017-12-19T09:48:41.059Z,2017-12-26T09:30:30.692Z,2018-01-08T09:38:19.112Z,2017-12-16T10:40:37.736Z,2018-03-30T11:44:14.992Z,2017-11-26T10:26:50.869Z,2018-07-12T17:56:41.571Z,2018-01-24T10:05:58.376Z,2018-01-25T10:29:00.763Z,2017-11-22T10:09:49.284Z,2017-11-29T10:18:48.070Z,2018-04-23T13:26:58.703Z,2018-07-13T21:26:28.916Z,2018-07-16T10:29:42.400Z,2017-11-16T10:02:37.557Z,2018-07-10T02:29:14.151Z,2018-01-19T10:06:18.071Z,2018-01-05T08:58:27.536Z,2018-01-02T09:13:01.132Z",,Caprese Panini,http://www.menupages.com/restaurants/bloom-cafe/menu,Bloom Cafe,,(347) 406-7833,11221,,,,NY,,"http://www.menupages.com/restaurants/bloom-cafe/menu,https://www.trip.com/brooklyn-ny/restaurants/bloom-cafe,https://www.allmenus.com/ny/brooklyn/309169-bloom-cafe/menu/,http://www.menupages.com/restaurants/bloom-cafe/,https://foursquare.com/v/bloom-cafe/4f394b41e4b08dd06b46d6fc",,,
AVzA-gvgFcQ3k02bBadx,2017-06-19T15:30:31Z,2018-07-19T21:05:01Z,95 MacDougal St,"Restaurant,Indian Restaurant,Vegetarian,Indian",Accommodation & Food Services,New York,,US,"Vegetarian,Indian",,,,,,,,,,,,us/ny/newyork/95macdougalst/1889379579,,40.72948,-74.001087,http://www.menupages.com/restaurants/mirch-masala/menu,3.25,3.25,Indian Breads,USD,"2018-02-01T16:11:42.801Z,2018-05-17T17:05:33.892Z,2018-06-05T19:17:49.195Z,2018-04-06T23:43:08.062Z",A popular bread stuffed with mildly spiced diced onions Freshly baked in tandoor,Onion Kulcha,https://www.allmenus.com/ny/new-york/403305-mint-masala-formerly-mirch-masala/menu/,Mint Masala (Formerly Mirch Masala),,(212) 777-2888,10012,,,,NY,,"http://www.menupages.com/restaurants/mirch-masala/menu,https://foursquare.com/v/mint-masala-formerly-mirch-masala/53b99a8e498e33ae0a2e5868,http://www.menupages.com/restaurants/mirch-masala/,https://www.allmenus.com/ny/new-york/403305-mint-masala-formerly-mirch-masala/menu/",,http://www.masalamac.com/,
AV8wUYfV3-Khe5l_YO5X,2017-10-18T16:27:41Z,2018-07-19T21:04:56Z,135 Metropolitan Ave,"Restaurant,Vegetarian,Sandwiches,Deli / Bodega",Accommodation & Food Services,Brooklyn,,US,"Vegetarian,Sandwiches",,,,,,,,,,,,us/ny/brooklyn/135metropolitanave/-1197469897,,40.716353,-73.962198,http://www.menupages.com/restaurants/the-daily-feed/menu,2,2,Beverages,USD,"2018-05-21T04:23:32.625Z,2018-06-09T17:51:50.631Z",Your choice of flavor,20 oz Snapple,https://www.allmenus.com/ny/brooklyn/380012-the-daily-feed/menu/,The Daily Feed,,(718) 599-8866,11211,USD,0,25,NY,,"http://www.menupages.com/restaurants/the-daily-feed/,https://foursquare.com/v/the-daily-feed/51d65857498ec91fc3313f93,http://www.menupages.com/restaurants/the-daily-feed/menu,https://www.allmenus.com/ny/brooklyn/380012-the-daily-feed/menu/",,,
AVzA0-e_FcQ3k02bBW32,2017-06-19T14:48:51Z,2018-07-19T21:04:54Z,544 W 113th St,"Restaurant,Greek Restaurant,Vegetarian,Greek",Accommodation & Food Services,New York,,US,"Vegetarian,Greek",,,,,,,,,,,,us/ny/newyork/544w113thst/-6020236,,40.805629,-73.964381,http://www.menupages.com/restaurants/symposium-greek-restaurant/menu,6.95,6.95,Appetizers,USD,"2018-05-22T01:12:20.960Z,2018-04-11T20:26:32.095Z",Stuffed grape leaves with rice,Dolmadakia,https://www.allmenus.com/ny/new-york/259650-symposium/menu/,Symposium,,(212) 865-1011,10025,,,,NY,,"http://www.menupages.com/restaurants/symposium-greek-restaurant/,https://foursquare.com/v/symposium/4ada296ff964a5205a1f21e3,http://www.menupages.com/restaurants/symposium-greek-restaurant/menu,https://foursquare.com/v/symposium/4ada296ff964a5205a1f21e3/menu,https://www.allmenus.com/ny/new-york/259650-symposium/menu/",,http://www.geocities.com/symposiumrestaurant/,
AVzA1z5y-gnIPe8DSc-y,2017-06-19T14:52:30Z,2018-07-19T21:04:50Z,93 1st Ave,"Indian Restaurant,Restaurant,Vegetarian,Indian",Accommodation & Food Services,New York,,US,"Vegetarian,Indian",,,,,,,,,,,,us/ny/newyork/931stave/103899183,,40.726323,-73.986601,http://www.menupages.com/restaurants/milon/menu,7.95,7.95,Madras,USD,"2018-02-01T16:17:16.026Z,2018-05-11T10:04:52.749Z,2018-04-08T16:51:10.460Z,2018-05-01T09:20:09.112Z,2018-06-16T19:02:01.853Z,2018-06-04T22:49:45.281Z,2018-01-29T21:06:58.399Z",Cauliflower potato and sweet peas,Kobi Alu Motor,https://www.allmenus.com/ny/new-york/251588-milon/menu/,Milon,,(212) 228-4896,10003,USD,0,25,NY,,"http://www.menupages.com/restaurants/milon/,https://foursquare.com/v/milon/3fd66200f964a5205de31ee3,http://www.menupages.com/restaurants/milon/menu,https://www.allmenus.com/ny/new-york/251588-milon/menu/,https://foursquare.com/v/milon/3fd66200f964a5205de31ee3/menu",,"http://milonny.com,http://www.milonny.com/",
AVzA1io5-gnIPe8DScus,2017-06-19T14:51:19Z,2018-07-19T21:04:48Z,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",Accommodation & Food Services,New York,,US,"Southeast Asian,Vegetarian,Korean",,,,,,,,,,"https://cdn2.gbot.me/photos/Vy/Qm/1361915081/-Postcard_of_Hangawi-20000000005645765-500x375.jpg,https://cdn3.gbot.me/photos/TU/Ri/1442109229/-Postcard_of_Hangawi-20000000009204582-375x500.jpg,https://cdn4.gbot.me/photos/kp/r7/1442109127/-Postcard_of_Hangawi-20000000009204575-500x375.jpg,https://cdn1.gbot.me/photos/eU/tj/1361915116/-Postcard_of_Hangawi-20000000005645768-500x375.jpg,https://cdn4.gbot.me/photos/47/Dg/1389812104/-Postcard_of_Hangawi-20000000006120275-375x500.jpg",,us/ny/newyork/12e32ndst/692882753,,40.747272,-73.986576,http://www.menupages.com/restaurants/hangawi/menu,10,10,Salads,USD,"2018-05-07T07:54:22.945Z,2018-05-21T18:15:19.655Z,2018-05-01T08:56:03.916Z,2018-05-11T10:03:12.956Z,2018-04-26T14:34:41.716Z",mixed fresh greens with shredded pearampcomma cucumber and crispy taro in our special sesame soy sauce dressing,Hangawi Salad,https://www.allmenus.com/ny/new-york/248680-hangawi/menu/,Hangawi,"Mastercard,Visa,American Express,Diners Club",(212) 213-0077,10016,USD,40,55,NY,,"https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598aaed731fd14245202b6fd,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D597712624aa3f8305acf82ac,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5975bb679be522522ad72882,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598106b9b546184799f9caf4,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5981cb8d898bdc7396738ce8,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5975bb67974617174ab0792a,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5975bb67b3c9614070bb6ed8,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59806d9a851de56345600e44,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5975bad6947c051fce3cc537,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5981066381635b1ff8d4a965,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59806d9db6eedb770c66f0d3,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5975eadbd7627e71b5f29c3e,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598aaedc65cdf8536a4d97ee,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59810663b6b04b72a07c391a,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59807013a795bd6289d93da2,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59778973bcbf7a5260e0a5c3,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598aaed15a2c912eefcf5a8d,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598108ebfc9e9451fecd68d8,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59806fb850a6f07ee3eadb91,https://www.trip.com/new-york-city/restaurants/hangawi,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5989dff210345b0ef4656472,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59806d3c418686024efe41ff,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59734ee3c97f28477c23c77d,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59806d9ac0cacb69b69d9e42,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598aaedf31fd14245202ba4b,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5974b46ec5b11c044bc0ef9d,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5981c0770d173f52aefc26af,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59807013ad910e622243589b,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59806d606a59507c1e669bcb,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5981bf9e62420b6396f28916,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3/menu,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598aae558a6f1760e3015d3c,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598106ae1f7440195ec520d5,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5981bee9c876c8128161751b,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59806d3bb9ac3862aae79880,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598aaee46a59506033ac5b2c,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598aaedcc0af576a4dc8156d,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5971bfca3731ee755dba11e0,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598aaed6037be107f09d05c8,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5981bee3dff81509b280b440,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5975bad55455b21be7a6df2d,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5975c158ad910e4fe9c5eb90,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59773386747ecd3b098b8641,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59810682646e381622861e7d,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5989dff4419a9e6e2467be91,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59810892898bdc73961ebdd5,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598ab02949281424d3da3642,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5981bf8d0f013c532824aad4,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5989dff28134885b73d52c8c,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D597734888fb09e097e509e5d,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5981c764c876c81281677bc0,https://www.allmenus.com/ny/new-york/248680-hangawi/menu/,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598158e32bf9a9651a933f61,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59806da4418686024efe8ca0,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598aaed6c0af575f5436bf7d,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D596883d2bd40093b5cf4e1be,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59809fe2a795bd6289fc55ef,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598106810d8a0f799492d852,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59689f806fa81f7c77b984ec,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5981ca4962420b6396fa0a62,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5981c079f79faa63f165d7d0,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5968828335d3fc733f0eb5f6,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D59806dbb7b2e0435fc559d39,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598aae551987ec0677277d15,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3,http://www.menupages.com/restaurants/hangawi/menu,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D597714181108ba517584e2ac,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5981ca40f00a70731eb81b01,http://www.menupages.com/restaurants/hangawi/,http://www.citysearch.com/profile/605243192/new_york_ny/hangawi.html,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5973a8a059fe5c4d00f2a19f,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598107272ebb347cccf81e49,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D597712cb747ecd3b096fcb69,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598aaee5d807ee3911cc837f,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5975eada2ebb340b264fa510,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D5981becbf79faa63f164b22b,https://foursquare.com/v/hangawi/3fd66200f964a520b1e91ee3%25252525252525252525252525252525252525252525252525253FpromotedTipId%25252525252525252525252525252525252525252525252525253D598aaee3061b514601e6f955",,"http://hangawirestaurant.com,http://www.hangawirestaurant.com,http://www.hangawirestaurant.com/",
